id,link,content,start_time,end_time,programme_id,programme_date
1Cgc-m0BCKkHyZ2vcRrt,http://rtve.es/v/4577458?t=00h20m41s,"Coincidiendo con esta fecha, la ONU pide terminar con la contaminación de los plásticos.",1241,1244,4577458,2018-04-22T15:00:00+00:00
FCcb-m0BCKkHyZ2v-PaL,http://rtve.es/v/4576004?t=00h36m10s,"Contaminación, exceso de higiene y la no exposición a infecciones nos hace mas propensos, a las alergias.",2170,2180,4576004,2018-04-20T21:00:00+00:00
FScb-m0BCKkHyZ2v-PaO,http://rtve.es/v/4576004?t=00h36m26s,"Contaminación, exceso de higiene y la no exposición a infecciones nos hace mas propensos, a las alergias.",2186,2188,4576004,2018-04-20T21:00:00+00:00
bCYV-m0BCKkHyZ2vrHdx,http://rtve.es/v/4553024?t=00h37m32s,"Y no detectar, indican, contaminación hasta nueve millas mar adentro.",2252,2254,4553024,2018-04-05T21:00:00+00:00
UiYW-m0BCKkHyZ2vFpm6,http://rtve.es/v/4551488?t=00h34m57s,"""A veces concentraciones pequeñas que por sí solas no causarian esta alergia, cuando se combinan con la contaminación producen síntomas"" El cambio climático también dispara los casos de alergia.",2097,2101,4551488,2018-04-04T21:00:00+00:00
VSYT-m0BCKkHyZ2v5xUU,http://rtve.es/v/4544738?t=00h35m15s,"La sobreexplotación pesquera, la contaminación y el cambio climático merman su población. para evitarlo, el zoo de Madrid presta a sus animales para los proyectos de investigación.",2115,2118,4544738,2018-03-29T21:00:00+00:00
ZSYT-m0BCKkHyZ2v5xVB,http://rtve.es/v/4544738?t=00h38m29s,"""Se trata de hacer cumplir los límites europeos de óxido de nitrógeno"" ha dicho una portavoz del tribunal, en un país en el que 70 ciudades superan los límites anuales de contaminación establecidos por la Unión Europea.",2309,2314,4544738,2018-03-29T21:00:00+00:00
TCMI-m0BCKkHyZ2vvn5-,http://rtve.es/v/4544481?t=00h47m40s,"La sobreexplotación pesquera, el cambio climático o la contaminación son varios los motivos por los que la población de algunas especies de focas disminuye.",2860,2863,4544481,2018-03-29T15:00:00+00:00
KSEA-m0BCKkHyZ2vRME_,http://rtve.es/v/4543359?t=00h48m33s,En aquel dibujo Francisco se echaba a la espalda un planeta Tierra malherido por conflictos y contaminación.,2913,2916,4543359,2018-03-28T15:00:00+00:00
IiMI-m0BCKkHyZ2vGl9o,http://rtve.es/v/4529290?t=00h36m39s,La contaminación y el cambio climáticos son las probables causas de ese aumento.,2199,2202,4529290,2018-03-19T21:00:00+00:00
3SD7-W0BCKkHyZ2vbbyr,http://rtve.es/v/4527898?t=00h36m17s,Recogen la basura y la catalogan para poder hacercer un estudio detallado sobre la contaminación que sufren estos entornos fluviales y sus consecuencias.,2177,2180,4527898,2018-03-18T21:00:00+00:00
Aica-m0BCKkHyZ2vRYgh,http://rtve.es/v/4499998?t=00h31m24s,Está activado el plan especial por contaminación marina.,1884,1888,4499998,2018-03-01T21:00:00+00:00
Higc-m0BCKkHyZ2vHgEY,http://rtve.es/v/4499551?t=00h35m33s,Si ha habido fuga en Fuerteventura dónde se ha activado el plan por contaminación marina.,2133,2137,4499551,2018-03-01T15:00:00+00:00
QCQO-m0BCKkHyZ2vYcU3,http://rtve.es/v/4497968?t=00h26m50s,"""Una de ellas está semihundida y se acaba de activar el plan específico de contaminación marina"".",1610,1614,4497968,2018-02-28T15:00:00+00:00
7SYV-m0BCKkHyZ2vJFik,http://rtve.es/v/4480358?t=00h24m15s,"Cuando hablamos de contaminación, pensamos en esto.",1455,1459,4480358,2018-02-16T21:00:00+00:00
9CYV-m0BCKkHyZ2vJFi3,http://rtve.es/v/4480358?t=00h25m16s,En el estudio recuerdan que hay más fallecimientos por culpa de la contaminación que por abuso de alcohol.,1516,1520,4480358,2018-02-16T21:00:00+00:00
wica-m0BCKkHyZ2vvqw_,http://rtve.es/v/4468071?t=00h43m46s,Llevan la pegatina ECO que les permite circular por las ciudades aunque haya restricciones por contaminación pero no son eléctricos.,2626,2630,4468071,2018-02-08T15:00:00+00:00
xyca-m0BCKkHyZ2vvqxN,http://rtve.es/v/4468071?t=00h44m18s,"Están exentos de restricciones a la circulación, pueden circular en los episodios de contaminación más severos El GLP consume más que el motor de gasolina pero el litro cuesta la mitad así que el ahorro puede superar el30 % y dispone de más de 500 estaciones de servicio.",2658,2662,4468071,2018-02-08T15:00:00+00:00
YCIG-m0BCKkHyZ2vHPqw,http://rtve.es/v/4455044?t=00h32m37s,"Treinta de ellas tienen niveles muy elevados de contaminación provocada, sobre todo, por coches con motores diésel.",1957,1961,4455044,2018-02-02T14:59:00+00:00
rCH--W0BCKkHyZ2vWFZX,http://rtve.es/v/4446456?t=00h02m18s,El ayuntamiento de Madrid quiere prohibir la circulación en toda la ciudad de los coches sin distintivo ambiental en los días de mayor contaminación.,138,141,4446456,2018-01-30T21:00:00+00:00
TCH--W0BCKkHyZ2vWlcr,http://rtve.es/v/4446456?t=00h25m21s,Madrid se suma a Barcelona y quiere prohibir circular a los coches sin distintivo medioambiental en los días de alta contaminación.,1521,1524,4446456,2018-01-30T21:00:00+00:00
TiH--W0BCKkHyZ2vWlc5,http://rtve.es/v/4446456?t=00h25m37s,De momento es un borrador del protocolo anti-contaminación.,1537,1541,4446456,2018-01-30T21:00:00+00:00
TyH--W0BCKkHyZ2vWlc-,http://rtve.es/v/4446456?t=00h25m42s,Madrid no permitirá circular ni aparcar a los coches que no tengan esa etiqueta ecológica cuando haya alerta elevada por contaminación.,1542,1545,4446456,2018-01-30T21:00:00+00:00
UyH--W0BCKkHyZ2vWldL,http://rtve.es/v/4446456?t=00h26m18s,"El ayuntamiento cree que se podría reducir, más de un 30% la contaminación por tráfico.",1578,1582,4446456,2018-01-30T21:00:00+00:00
VCH--W0BCKkHyZ2vWldO,http://rtve.es/v/4446456?t=00h26m25s,"La unión europea sancionada España, porque durante 2010 y 2014, la contaminación del aire era muy elevada.",1585,1589,4446456,2018-01-30T21:00:00+00:00
VyH--W0BCKkHyZ2vWldX,http://rtve.es/v/4446456?t=00h26m40s,Es el tiempo que tiene España para presentar un plan de medidas eficaces contra la contaminación.,1600,1603,4446456,2018-01-30T21:00:00+00:00
XSH--W0BCKkHyZ2vWldo,http://rtve.es/v/4446456?t=00h27m20s,"Además, ha asegurado que se están tomando medidas de las que se informará detalladamente a las autoridades europeas, ya que reducir la contaminación dice, es una prioridad del Gobierno.",1640,1644,4446456,2018-01-30T21:00:00+00:00
ziYX-m0BCKkHyZ2vJ9rf,http://rtve.es/v/4445742?t=00h42m26s,"Madrid, como ya hace Barcelona, prohibirá la circulación de los coches más antiguos en los periodos de alta contaminación.",2546,2551,4445742,2018-01-30T14:59:00+00:00
2iYX-m0BCKkHyZ2vKNoZ,http://rtve.es/v/4445742?t=00h44m01s,La Secretaria de Estado ha defendido que hemos mejorado y que reducir la contaminación es una prioridad del gobierno.,2641,2644,4445742,2018-01-30T14:59:00+00:00
NiQM-m0BCKkHyZ2v1Wt3,http://rtve.es/v/4430059?t=01h00m22s,"Tendremos viento más fuerte canalizado por ejemplo a través del valle del Ebro soplando Cierzo intenso en esa zona y también arreciando la Tramontana en Girona, el anticiclón se acerca un poco más la estabilidad es un pelín más intensa con lo cual, las nieblas podrían ser un poquito más densas y volveremos a tener contaminación sobre todo en las grandes ciudades especialmente del centro peninsular donde el viento será más débil.",3622,3625,4430059,2018-01-19T21:00:00+00:00
DicX-m0BCKkHyZ2v5gYd,http://rtve.es/v/4428275?t=00h38m17s,"En diciembre ya sacó del mercado los lotes producidos antes del 15 de febrero de 2017, los afectados por la contaminación de salmonella en la factoría.",2297,2300,4428275,2018-01-18T15:00:00+00:00
wiD7-W0BCKkHyZ2vDp-J,http://rtve.es/v/4426560?t=00h26m21s,"Se trata de saber quién conocía la contaminación, donde todo comenzó y desde cuando, se habían hecho análisis sanitarios en octubre y noviembre, la noticia se hizo pública en diciembre.",1581,1585,4426560,2018-01-17T14:59:00+00:00
YSMH-m0BCKkHyZ2vQDGE,http://rtve.es/v/4423069?t=00h34m04s,"Con las causas del accidente nada claras y bajo investigación, según las autoridades chinas en colaboración con las iraníes, la preocupación ahora es valorar la gravedad de una contaminación ya visible en el mar. Una mancha de unos 18 kilómetros de largo ha sido lo primero en aparecer a más de 300 kilómetros de las costas de Shangai donde el petrolero Sanchi chocó el 6 de enero con un carguero hongkonés.",2044,2047,4423069,2018-01-15T21:00:00+00:00
xyID-m0BCKkHyZ2vjnhE,http://rtve.es/v/4409096?t=00h45m56s,"-Nosotros también advertimos de la tala, de lo que es el plástico en el mar aquí tenemos la contaminación de las aguas.",2756,2760,4409096,2018-01-08T15:00:00+00:00
UiH--W0BCKkHyZ2vzmtO,http://rtve.es/v/4375494?t=00h02m15s,Un belén sumergido que se puede visitar en esta fechas navideñas para concienciar contra la contaminación de los océanos.,135,138,4375494,2017-12-16T20:59:00+00:00
VScb-m0BCKkHyZ2vdNb-,http://rtve.es/v/4366919?t=01h06m46s,"Semana que se mueve bastante la atmósfera, buenas noticias, por ejemplo, para la contaminación y temperaturas que van oscilando.",4006,4010,4366919,2017-12-12T21:00:00+00:00
nSQO-m0BCKkHyZ2vUL_i,http://rtve.es/v/4359453?t=00h33m33s,El Ayuntamiento de Madrid ha desactivado hoy el protocolo por alta contaminación.,2013,2016,4359453,2017-12-09T15:00:00+00:00
kScZ-m0BCKkHyZ2vJ062,http://rtve.es/v/4352479?t=00h33m20s,Restricciones al tráfico por alta contaminación en el primer día del puente más turístico del año en Madrid.,2000,2002,4352479,2017-12-06T21:00:00+00:00
kycZ-m0BCKkHyZ2vJ07S,http://rtve.es/v/4352479?t=00h33m29s,El ayuntamiento vuelve a activar el protocolo por alta contaminación porque varias estaciones han superado los 300 micro-gramos por metro cúbico de dióxido de nitrógeno y la previsión del tiempo apunta a que seguirá sin llover.,2009,2015,4352479,2017-12-06T21:00:00+00:00
YicZ-m0BCKkHyZ2vM0-_,http://rtve.es/v/4352479?t=00h57m56s,Cielo despejado en gran parte del país que dejan índices muy altos de contaminación en Madrid.,3476,3480,4352479,2017-12-06T21:00:00+00:00
YycZ-m0BCKkHyZ2vM0_D,http://rtve.es/v/4352479?t=00h58m03s,"Hoy el cielo estaba poco nuboso, pero tenía toda la contaminación al no ventilarse, lo que hace que se tomen medidas en la circulación.",3483,3486,4352479,2017-12-06T21:00:00+00:00
UCcZ-m0BCKkHyZ2v4nMD,http://rtve.es/v/4339498?t=00h24m28s,Y hoy han entrado en vigor las medidas para luchar contra la contaminación atmosférica en Barcelona y su área metropolitana.,1468,1470,4339498,2017-12-01T21:00:00+00:00
jyEA-m0BCKkHyZ2vLryR,http://rtve.es/v/4328019?t=00h21m31s,La Comisión Europea ha abierto una investigación sobre las ayudas de España a las centrales de carbón para instalar filtros y reducir los niveles de contaminación.,1291,1295,4328019,2017-11-27T14:59:00+00:00
uCca-m0BCKkHyZ2vX49F,http://rtve.es/v/4323548?t=00h33m52s,Los hosteleros piden además ayudas económicas e insisten en que esta medida no arreglará la contaminación.,2032,2036,4323548,2017-11-24T15:00:00+00:00
uyca-m0BCKkHyZ2vX49N,http://rtve.es/v/4323548?t=00h34m08s,"Según un estudio de la Universidad Politécnica, el tráfico genera el 75% de la contaminación que sufre la capital.",2048,2052,4323548,2017-11-24T15:00:00+00:00
FyEA-m0BCKkHyZ2v8-ye,http://rtve.es/v/4322038?t=00h32m22s,#�NOMBRE?,1942,1945,4322038,2017-11-23T21:00:00+00:00
oCQO-m0BCKkHyZ2vdsv7,http://rtve.es/v/4321687?t=00h39m05s,Mañana se podrá aparcar en el centro de Madrid después de seis días de prohibición para los no residentes por los altos niveles de contaminación..,2345,2347,4321687,2017-11-23T15:00:00+00:00
vCQO-m0BCKkHyZ2vd8tL,http://rtve.es/v/4321687?t=00h43m13s,También a nuestra salud porque trae más contaminación y esta más enfermedades.,2593,2597,4321687,2017-11-23T15:00:00+00:00
dyID-m0BCKkHyZ2vJmYk,http://rtve.es/v/4320474?t=00h34m18s,Séptimo día con restricciones de tráfico en Madrid debido a la alta contaminación.,2058,2062,4320474,2017-11-22T21:00:00+00:00
#�NOMBRE?,http://rtve.es/v/4320065?t=00h40m50s,Se mantienen las restricciones de tráfico en Madrid por contaminación.,2450,2453,4320065,2017-11-22T15:00:00+00:00
CSgd-m0BCKkHyZ2vXVUC,http://rtve.es/v/4320065?t=00h41m57s,"""Los vehículos privados son responsables del 70 por ciento de la contaminación atmosférica.",2517,2520,4320065,2017-11-22T15:00:00+00:00
Cigd-m0BCKkHyZ2vXVUF,http://rtve.es/v/4320065?t=00h42m04s,Y la contaminación atmosférica tiene unas consecuencias para la salud muy altas.,2524,2526,4320065,2017-11-22T15:00:00+00:00
Dygd-m0BCKkHyZ2vXVUX,http://rtve.es/v/4320065?t=00h42m29s,"La intensa columna de humo generada por un incendio en una planta de reciclaje en Sant Feliu de Llobregat, cerca de Barcelona, podría aumentar los niveles de contaminación en el área metropolitana.",2549,2552,4320065,2017-11-22T15:00:00+00:00
4yQN-m0BCKkHyZ2viZKM,http://rtve.es/v/4318338?t=00h01m59s,En Madrid se cumplen mañana 7 días de restricciones de tráfico por alta contaminación y parece que el anticiclón se mantiene.,119,123,4318338,2017-11-21T21:00:00+00:00
5CQN-m0BCKkHyZ2viZKQ,http://rtve.es/v/4318338?t=00h02m05s,"En Barcelona, a partir del 1 de diciembre, multarán con 100 euros a los coches sin etiqueta ambiental de la DGT, los más contaminantes, si circulan cuando esté prohibido por alta contaminación.",125,128,4318338,2017-11-21T21:00:00+00:00
piQN-m0BCKkHyZ2vi5P1,http://rtve.es/v/4318338?t=00h30m21s,"Ante un episodio de alta contaminación, los vehículos que no tengan el distintivo ambiental de la DGT no podrán circular en Barcelona y 4 municipios de su área metropolitana.",1821,1822,4318338,2017-11-21T21:00:00+00:00
qSQN-m0BCKkHyZ2vi5P-,http://rtve.es/v/4318338?t=00h30m41s,Madrid lleva seis días con restricciones de tráfico debido a la contaminación.,1841,1845,4318338,2017-11-21T21:00:00+00:00
syQN-m0BCKkHyZ2vjJMe,http://rtve.es/v/4318338?t=00h32m11s,#�NOMBRE?,1931,1936,4318338,2017-11-21T21:00:00+00:00
tSQN-m0BCKkHyZ2vjJMj,http://rtve.es/v/4318338?t=00h32m28s,#�NOMBRE?,1948,1951,4318338,2017-11-21T21:00:00+00:00
uSQN-m0BCKkHyZ2vjJMu,http://rtve.es/v/4318338?t=00h32m42s,#�NOMBRE?,1962,1965,4318338,2017-11-21T21:00:00+00:00
vCYT-m0BCKkHyZ2vsAba,http://rtve.es/v/4317852?t=00h36m05s,"Es la imágen de la ""boina"" de contaminación que desde hace días cubre el cielo de Madrid, lo que ha obligado por cuarto día al ayuntamiento de la capital a prohibir el aparcamiento en las zonas de estacionamiento regulado, además de limitar a 70 kilómetros por hora en la M.30 y accesos.",2165,2168,4317852,2017-11-21T15:00:00+00:00
vSYT-m0BCKkHyZ2vsAbe,http://rtve.es/v/4317852?t=00h36m23s,Mañana seguirá vigente este escenario 2 del protocolo por altos niveles de contaminación.,2183,2187,4317852,2017-11-21T15:00:00+00:00
viYT-m0BCKkHyZ2vsAbi,http://rtve.es/v/4317852?t=00h36m31s,Cuarto día consecutivo con el Escenario 2 activado por alta contaminación en Madrid.,2191,2195,4317852,2017-11-21T15:00:00+00:00
wiYT-m0BCKkHyZ2vsAb_,http://rtve.es/v/4317852?t=00h37m02s,"Hay menos ruido y menos contaminación pero hay gente que lo está pasando mal porque tiene que ir a trabajar a sitios lejanos y tiene que pagar parking, y son carísimos.",2222,2224,4317852,2017-11-21T15:00:00+00:00
qSD8-W0BCKkHyZ2vOuuj,http://rtve.es/v/4316120?t=00h32m17s,"La contaminación es el enemigo silencioso afecta a las vías respiratorias, produce rinitis, tos y sensación de ahogo -Esto se nota un montón, sobre todo a la hora de respirar.",1937,1940,4316120,2017-11-20T21:00:00+00:00
rSD8-W0BCKkHyZ2vOuuu,http://rtve.es/v/4316120?t=00h32m43s,-La contaminación atmosférica está asociada a un mayor índice de parto pretérmino y mayor índice de bajo peso al nacer.,1963,1966,4316120,2017-11-20T21:00:00+00:00
sSD8-W0BCKkHyZ2vOuu7,http://rtve.es/v/4316120?t=00h33m12s,Según la Organización Mundial de la Salud casi 30.000 personas mueren cada año en España por problemas derivados de la contaminación.,1992,1996,4316120,2017-11-20T21:00:00+00:00
#�NOMBRE?,http://rtve.es/v/4315513?t=00h02m22s,La contaminación sigue muy alta en Madrid donde mañana tampoco se podrá aparcar en el centro.,142,144,4315513,2017-11-20T15:00:00+00:00
9iUR-m0BCKkHyZ2vT3W5,http://rtve.es/v/4315513?t=00h41m53s,En los primeros análisis se ha detectado contaminación por amonio.,2513,2516,4315513,2017-11-20T15:00:00+00:00
MCUR-m0BCKkHyZ2vIGfj,http://rtve.es/v/4314079?t=00h31m47s,"Madrid amanecerá mañana, un día más, sujeta a las medidas restrictivas en el tráfico por los elevados niveles de contaminación.",1907,1910,4314079,2017-11-19T21:00:00+00:00
MyUR-m0BCKkHyZ2vIGfs,http://rtve.es/v/4314079?t=00h32m08s,"Y en Valladolid, en media hora se levanta la restricción del tráfico por la alta contaminación que ha mantenido el centro de la ciudad sin coches durante todo el día.",1928,1931,4314079,2017-11-19T21:00:00+00:00
dyQO-m0BCKkHyZ2v8-6o,http://rtve.es/v/4311078?t=00h02m28s,La principal hipótesis es la contaminación del agua para beber.,148,152,4311078,2017-11-17T21:03:00+00:00
eyQO-m0BCKkHyZ2v8-7A,http://rtve.es/v/4311078?t=00h02m48s,También para luchar contra la contaminación Tesla ha presentado su camión eléctrico.,168,171,4311078,2017-11-17T21:03:00+00:00
WCQO-m0BCKkHyZ2v-u9N,http://rtve.es/v/4311078?t=00h33m06s,El brote remite poco a poco y el Servicio Vasco de Salud continúa investigando el origen de la contaminación del agua.,1986,1990,4311078,2017-11-17T21:03:00+00:00
