"Fecha","HidrocarburosN","Hidrocarburostot","Benceno","NO2","Paraxileno","NO","O3","PM10","Tolueno","dia","semana","time"
2021-03-01,0.1,1.3,0.4,2300,0.3,300,4300,3000,0.8,"lunes","Laboral","17:00:00"
2021-03-01,0.1,1.3,0.4,2300,0.3,300,4000,2900,0.8,"lunes","Laboral","18:00:00"
2021-03-01,0.1,1.3,0.5,2700,0.3,300,3700,2700,0.7,"lunes","Laboral","19:00:00"
2021-03-01,0.1,1.4,0.5,3500,0.3,400,3000,2900,0.8,"lunes","Laboral","20:00:00"
2021-03-01,0.1,1.4,0.6,3900,0.9,400,2600,3000,1.6,"lunes","Laboral","21:00:00"
2021-03-01,0.1,1.4,0.5,2900,1.1,200,3900,3100,1.7,"lunes","Laboral","22:00:00"
2021-03-01,0.1,1.4,0.4,2400,0.8,100,4100,3600,1.1,"lunes","Laboral","23:00:00"
2021-03-02,0.1,1.3,0.4,1700,0.9,100,4400,3700,1.2,"martes","Laboral","00:00:00"
2021-03-02,0.1,1.3,0.4,1300,0.4,100,4800,3600,100,"martes","Laboral","01:00:00"
2021-03-02,0.1,1.3,0.3,1000,0.4,100,5700,3500,0.9,"martes","Laboral","02:00:00"
2021-03-02,0.1,1.4,0.4,1300,0.5,100,4600,3500,100,"martes","Laboral","03:00:00"
2021-03-02,0.1,1.3,0.4,1200,0.4,100,4200,3400,100,"martes","Laboral","04:00:00"
2021-03-02,0.1,1.4,0.3,1700,0.8,100,3500,3500,1.9,"martes","Laboral","05:00:00"
2021-03-02,0.1,1.4,0.5,3200,1.2,700,1900,3700,2.3,"martes","Laboral","06:00:00"
2021-03-02,0.1,1.4,0.6,3500,1.4,700,1400,3700,2.6,"martes","Laboral","07:00:00"
2021-03-02,0.1,1.4,0.4,3500,0.9,700,2300,3600,1.2,"martes","Laboral","08:00:00"
2021-03-02,0.1,1.4,0.5,4400,100,1000,2100,3700,1.4,"martes","Laboral","09:00:00"
2021-03-02,0.1,1.4,0.5,2600,1.3,500,4100,4000,1.7,"martes","Laboral","10:00:00"
2021-03-02,0.1,1.3,0.4,1700,0.9,400,5800,4000,1.4,"martes","Laboral","11:00:00"
2021-03-02,0.1,1.3,0.3,1200,0.5,300,6600,3600,0.9,"martes","Laboral","12:00:00"
2021-03-02,0.1,1.3,0.3,1100,0.5,300,7300,3100,1.1,"martes","Laboral","13:00:00"
2021-03-02,0.1,1.3,0.3,1100,0.5,200,7600,3100,1.1,"martes","Laboral","14:00:00"
2021-03-02,0.1,1.3,0.3,1100,0.3,200,7600,3600,0.9,"martes","Laboral","15:00:00"
2021-03-02,0.1,1.3,0.3,1000,0.3,200,7800,4100,0.7,"martes","Laboral","16:00:00"
2021-03-02,0.1,1.3,0.3,1800,0.3,200,6900,4400,0.7,"martes","Laboral","17:00:00"
2021-03-02,0.1,1.3,0.4,2100,0.6,100,6400,4700,1.2,"martes","Laboral","18:00:00"
2021-03-02,0.1,1.4,0.3,3500,0.6,200,5000,4800,100,"martes","Laboral","19:00:00"
2021-03-02,0.1,1.4,0.6,4900,1.1,300,3400,5000,1.8,"martes","Laboral","20:00:00"
2021-03-02,0.2,1.4,0.7,6400,1.4,800,1600,5300,2.4,"martes","Laboral","21:00:00"
2021-03-02,0.2,1.5,0.9,7500,4.8,2700,400,5900,7.4,"martes","Laboral","22:00:00"
2021-03-02,0.2,1.5,100,6600,4.7,1100,900,6300,8.4,"martes","Laboral","23:00:00"
2021-03-03,0.2,1.5,0.7,5800,2.9,900,800,6600,4.9,"miércoles",NA,"00:00:00"
2021-03-03,0.2,1.5,0.7,5400,4.7,300,600,6600,9.5,"miércoles",NA,"01:00:00"
2021-03-03,0.2,1.4,0.8,3300,500,300,2900,7200,8.1,"miércoles",NA,"02:00:00"
2021-03-03,0.1,1.4,0.5,1800,1.7,100,4500,7800,2.7,"miércoles",NA,"03:00:00"
2021-03-03,0.1,1.4,0.4,2200,1.2,100,3600,8400,1.5,"miércoles",NA,"04:00:00"
2021-03-03,0.2,1.5,1.4,4000,2.5,400,700,8400,4.5,"miércoles",NA,"05:00:00"
2021-03-03,0.2,1.5,100,3500,4.2,600,1100,8100,700,"miércoles",NA,"06:00:00"
2021-03-03,0.1,1.5,0.6,3900,1.8,800,1000,7000,2.8,"miércoles",NA,"07:00:00"
2021-03-03,0.1,1.4,0.6,4500,1.7,2600,400,6300,2.6,"miércoles",NA,"08:00:00"
2021-03-03,0.2,1.5,0.7,4300,1.7,3400,900,6000,2.7,"miércoles",NA,"09:00:00"
2021-03-03,0.1,1.4,0.6,2600,1.9,1000,2500,6000,2.9,"miércoles",NA,"10:00:00"
2021-03-03,0.1,1.4,0.5,1400,1.1,500,4200,6000,1.9,"miércoles",NA,"11:00:00"
2021-03-03,0.1,1.4,0.4,1600,0.7,400,4600,6500,1.1,"miércoles",NA,"12:00:00"
2021-03-03,0.1,1.3,0.4,1400,0.9,300,5700,6700,1.3,"miércoles",NA,"13:00:00"
2021-03-03,0.1,1.3,0.4,1600,0.8,400,5600,7100,1.2,"miércoles",NA,"14:00:00"
2021-03-03,0.1,1.3,0.4,1100,0.8,300,6000,7600,1.3,"miércoles",NA,"15:00:00"
2021-03-03,0.1,1.3,0.4,1600,0.4,300,5600,7900,100,"miércoles",NA,"16:00:00"
2021-03-03,0.1,1.3,0.4,2400,0.8,300,4900,8600,1.4,"miércoles",NA,"17:00:00"
2021-03-03,0.1,1.3,0.5,3200,0.9,300,4000,9200,1.6,"miércoles",NA,"18:00:00"
2021-03-03,0.1,1.4,0.5,6200,100,800,1200,9700,1.8,"miércoles",NA,"19:00:00"
2021-03-03,0.2,1.5,0.7,7300,1.4,2600,300,10200,2.2,"miércoles",NA,"20:00:00"
2021-03-03,0.2,1.6,1.2,6600,3.6,3800,200,10700,5.8,"miércoles",NA,"21:00:00"
2021-03-03,0.2,1.5,1.5,6200,700,3900,700,11000,9.8,"miércoles",NA,"22:00:00"
2021-03-03,0.2,1.7,100,3600,4.7,600,2300,10600,6.7,"miércoles",NA,"23:00:00"
2021-03-04,0.2,1.6,0.7,3800,3.9,600,800,10300,700,"jueves","Laboral","00:00:00"
2021-03-04,0.1,1.5,0.7,2200,3.5,200,2100,10400,5.8,"jueves","Laboral","01:00:00"
2021-03-04,0.2,1.6,0.6,2000,2.9,700,2000,10400,5.4,"jueves","Laboral","02:00:00"
2021-03-04,0.2,1.5,0.6,2000,2.9,200,1600,10100,5.7,"jueves","Laboral","03:00:00"
2021-03-04,0.2,1.6,0.6,2300,400,300,700,9500,6.6,"jueves","Laboral","04:00:00"
2021-03-04,0.2,1.7,0.6,2600,5.7,700,200,9400,800,"jueves","Laboral","05:00:00"
2021-03-04,0.2,1.7,0.6,3100,500,2600,100,9200,8.4,"jueves","Laboral","06:00:00"
2021-03-04,0.2,1.6,0.7,3300,4.6,4300,100,9200,7.2,"jueves","Laboral","07:00:00"
2021-03-04,0.1,1.5,0.7,3600,2.6,2400,300,9200,3.6,"jueves","Laboral","08:00:00"
2021-03-04,0.1,1.4,0.7,4700,200,3200,400,8800,2.4,"jueves","Laboral","09:00:00"
2021-03-04,0.1,1.4,0.7,4300,2.1,2200,1000,8500,2.8,"jueves","Laboral","10:00:00"
2021-03-04,0.1,1.4,0.7,3200,200,1400,2100,9500,2.7,"jueves","Laboral","11:00:00"
2021-03-04,0.1,1.4,0.5,2500,1.5,700,3000,9800,200,"jueves","Laboral","12:00:00"
2021-03-04,0.1,1.4,0.5,2300,1.2,600,3800,8500,1.9,"jueves","Laboral","13:00:00"
2021-03-04,0.1,1.4,0.5,2300,1.1,800,3800,7200,1.8,"jueves","Laboral","14:00:00"
2021-03-04,0.1,1.4,0.5,2100,1.3,800,4100,6800,200,"jueves","Laboral","15:00:00"
2021-03-04,0.1,1.4,0.5,2900,100,1000,3500,7200,1.9,"jueves","Laboral","16:00:00"
2021-03-04,0.1,1.4,0.5,4600,1.5,1400,2100,7800,2.6,"jueves","Laboral","17:00:00"
2021-03-04,0.2,1.4,0.7,5700,2.1,2100,700,8400,3.3,"jueves","Laboral","18:00:00"
2021-03-04,0.2,1.5,0.8,6600,2.6,4300,200,9000,3.9,"jueves","Laboral","19:00:00"
2021-03-04,0.2,1.6,100,7000,400,5200,100,9700,600,"jueves","Laboral","20:00:00"
2021-03-04,0.2,1.5,1.1,6300,5.3,3700,200,9700,7.4,"jueves","Laboral","21:00:00"
2021-03-04,0.2,1.5,0.8,5000,3.2,1400,400,9500,4.2,"jueves","Laboral","22:00:00"
2021-03-04,0.2,1.5,0.8,4300,3.5,1600,400,9400,5.9,"jueves","Laboral","23:00:00"
2021-03-05,0.1,1.4,0.7,3000,3.2,400,1200,9200,5.1,"viernes","Laboral","00:00:00"
2021-03-05,0.2,1.5,0.6,2800,2.3,700,800,8700,3.9,"viernes","Laboral","01:00:00"
2021-03-05,0.2,1.5,0.7,3000,400,500,700,8900,8.1,"viernes","Laboral","02:00:00"
2021-03-05,0.1,1.4,0.6,2100,2.3,200,1500,8800,3.6,"viernes","Laboral","03:00:00"
2021-03-05,0.1,1.4,0.6,1700,1.5,100,3600,7500,2.4,"viernes","Laboral","04:00:00"
2021-03-05,0.1,1.4,0.5,2500,1.3,200,3700,5900,2.1,"viernes","Laboral","05:00:00"
2021-03-05,0.2,1.5,0.5,4400,1.6,1200,1300,5200,3.1,"viernes","Laboral","06:00:00"
2021-03-05,0.3,1.6,0.8,6400,3.9,11400,100,5300,10.4,"viernes","Laboral","07:00:00"
2021-03-05,0.3,1.6,1.1,6100,7.3,12700,200,6300,14.1,"viernes","Laboral","08:00:00"
2021-03-05,0.1,1.6,1.1,3300,500,2000,2800,6500,7.4,"viernes","Laboral","09:00:00"
2021-03-05,0.1,1.5,0.5,1900,1.6,700,5100,5200,200,"viernes","Laboral","10:00:00"
2021-03-05,0.1,1.3,0.4,1400,1.1,400,5900,4600,1.7,"viernes","Laboral","11:00:00"
2021-03-05,0.1,1.3,0.4,1100,1.2,300,5800,4600,1.6,"viernes","Laboral","12:00:00"
2021-03-05,0.1,1.3,0.4,900,1.6,200,6800,4500,1.2,"viernes","Laboral","13:00:00"
2021-03-05,0.1,1.3,0.4,1000,200,300,6000,4200,1.2,"viernes","Laboral","14:00:00"
2021-03-05,0.1,1.3,0.4,1000,100,400,5300,4800,100,"viernes","Laboral","15:00:00"
2021-03-05,0.1,1.3,0.4,800,0.4,200,5100,5700,0.8,"viernes","Laboral","16:00:00"
2021-03-05,0.1,1.3,0.3,900,0.3,200,5000,6300,0.7,"viernes","Laboral","17:00:00"
2021-03-05,0.1,1.3,0.3,1200,0.3,100,4800,7100,0.7,"viernes","Laboral","18:00:00"
2021-03-05,0.1,1.3,0.4,3200,0.5,200,2800,7900,100,"viernes","Laboral","19:00:00"
2021-03-05,0.2,1.4,0.4,4800,1.1,1100,1000,8400,200,"viernes","Laboral","20:00:00"
2021-03-05,0.1,1.4,0.7,3500,3.3,400,2800,8100,7.2,"viernes","Laboral","21:00:00"
2021-03-05,0.1,1.4,0.5,2200,1.3,100,4100,6700,1.8,"viernes","Laboral","22:00:00"
2021-03-05,0.1,1.4,0.5,3300,1.4,200,2600,6300,2.1,"viernes","Laboral","23:00:00"
2021-03-06,0.1,1.3,0.5,900,1.4,100,5300,5300,1.9,"sábado",NA,"00:00:00"
2021-03-06,0.1,1.3,0.4,500,0.4,100,5800,5500,0.7,"sábado",NA,"01:00:00"
2021-03-06,0.1,1.3,0.4,500,0.3,100,6000,5900,0.6,"sábado",NA,"02:00:00"
2021-03-06,0.1,1.3,0.4,500,0.3,100,5900,5200,0.7,"sábado",NA,"03:00:00"
2021-03-06,0.1,1.3,0.4,600,0.3,100,5700,5000,0.8,"sábado",NA,"04:00:00"
2021-03-06,0.1,1.3,0.4,600,0.3,100,5500,4900,0.9,"sábado",NA,"05:00:00"
2021-03-06,0.1,1.3,0.4,900,0.3,100,5300,5000,0.8,"sábado",NA,"06:00:00"
2021-03-06,0.1,1.3,0.4,1100,0.3,100,4900,4700,0.8,"sábado",NA,"07:00:00"
2021-03-06,0.1,1.4,0.4,1400,0.3,200,4500,4700,0.9,"sábado",NA,"08:00:00"
2021-03-06,0.1,1.3,0.5,1200,0.3,200,4900,4500,100,"sábado",NA,"09:00:00"
2021-03-06,0.1,1.3,0.5,1300,0.7,300,5000,4600,100,"sábado",NA,"10:00:00"
2021-03-06,0.1,1.3,0.4,900,0.3,200,7200,4300,0.8,"sábado",NA,"11:00:00"
2021-03-06,0.1,1.3,0.4,800,0.3,200,7700,3100,0.7,"sábado",NA,"12:00:00"
2021-03-06,0.1,1.3,0.3,800,0.3,200,7500,2900,0.9,"sábado",NA,"13:00:00"
2021-03-06,0.1,1.3,0.4,800,0.3,200,7800,2900,0.8,"sábado",NA,"14:00:00"
2021-03-06,0.1,1.3,0.3,700,0.3,100,7900,3200,0.6,"sábado",NA,"15:00:00"
2021-03-06,0.1,1.3,0.3,600,0.3,100,8400,3500,0.5,"sábado",NA,"16:00:00"
2021-03-06,0.1,1.3,0.3,1300,0.3,100,7600,3300,0.6,"sábado",NA,"17:00:00"
2021-03-06,0.1,1.3,0.3,1200,0.3,100,7600,3000,0.7,"sábado",NA,"18:00:00"
2021-03-06,0.1,1.3,0.3,4500,0.4,200,4100,2400,0.9,"sábado",NA,"19:00:00"
2021-03-06,0.1,1.4,0.7,7500,0.9,900,1100,2800,1.6,"sábado",NA,"20:00:00"
2021-03-06,0.1,1.4,0.8,7300,1.5,800,600,3100,2.7,"sábado",NA,"21:00:00"
2021-03-06,0.1,1.4,0.8,5000,200,400,2500,3700,4.1,"sábado",NA,"22:00:00"
2021-03-06,0.1,1.3,0.6,2700,1.2,100,4700,3600,1.8,"sábado",NA,"23:00:00"
2021-03-07,0.1,1.3,0.4,1400,0.8,100,6000,3300,100,"domingo","Fin de semana","00:00:00"
2021-03-07,0.1,1.4,0.5,1800,0.7,100,5200,2700,0.9,"domingo","Fin de semana","01:00:00"
2021-03-07,0.1,1.4,0.5,1400,0.8,100,5800,2400,1.3,"domingo","Fin de semana","02:00:00"
2021-03-07,0.1,1.4,0.4,1400,0.3,100,5800,2800,0.8,"domingo","Fin de semana","03:00:00"
2021-03-07,0.1,1.4,0.4,1000,0.4,100,5900,2900,1.2,"domingo","Fin de semana","04:00:00"
2021-03-07,0.1,1.3,0.4,1000,0.9,100,6300,2800,2.1,"domingo","Fin de semana","05:00:00"
2021-03-07,0.1,1.4,0.4,1300,0.3,100,5000,2800,0.8,"domingo","Fin de semana","06:00:00"
2021-03-07,0.1,1.4,0.4,1300,0.8,100,4700,2900,1.3,"domingo","Fin de semana","07:00:00"
2021-03-07,0.1,1.3,0.4,1100,0.4,100,5700,2700,0.9,"domingo","Fin de semana","08:00:00"
2021-03-07,0.1,1.3,0.5,1300,0.5,200,6000,2500,100,"domingo","Fin de semana","09:00:00"
2021-03-07,0.1,1.3,0.4,1000,0.3,200,6900,2200,0.8,"domingo","Fin de semana","10:00:00"
2021-03-07,0.1,1.3,0.4,700,0.3,100,7400,2200,0.6,"domingo","Fin de semana","11:00:00"
2021-03-07,0.1,1.3,0.3,800,0.3,200,7400,1700,0.6,"domingo","Fin de semana","12:00:00"
2021-03-07,0.1,1.3,0.4,900,0.3,200,7600,1400,0.5,"domingo","Fin de semana","13:00:00"
2021-03-07,0.1,1.3,0.3,700,0.3,100,8100,900,0.5,"domingo","Fin de semana","14:00:00"
2021-03-07,0.1,1.3,0.4,800,0.3,100,8100,600,0.6,"domingo","Fin de semana","15:00:00"
2021-03-07,0.1,1.3,0.3,900,0.3,100,8000,800,0.6,"domingo","Fin de semana","16:00:00"
2021-03-07,0.1,1.3,0.3,1100,0.3,100,7000,1300,0.6,"domingo","Fin de semana","17:00:00"
2021-03-07,0.1,1.3,0.3,1100,0.3,100,6300,1900,0.8,"domingo","Fin de semana","18:00:00"
2021-03-07,0.1,1.3,0.3,2400,0.3,100,5200,1800,0.7,"domingo","Fin de semana","19:00:00"
2021-03-07,0.1,1.3,0.4,3500,0.3,100,4100,1800,1.2,"domingo","Fin de semana","20:00:00"
2021-03-07,0.1,1.3,0.4,3800,0.5,100,3400,2000,1.1,"domingo","Fin de semana","21:00:00"
2021-03-07,0.1,1.4,0.5,3200,0.7,100,4000,2100,1.3,"domingo","Fin de semana","22:00:00"
2021-03-07,0.1,1.4,0.5,3400,0.7,100,3700,2200,1.1,"domingo","Fin de semana","23:00:00"
2021-03-08,0.1,1.6,0.5,2600,0.8,100,4100,2500,1.5,"lunes","Laboral","00:00:00"
2021-03-08,0.1,1.5,0.5,2700,100,100,3100,2300,1.4,"lunes","Laboral","01:00:00"
2021-03-08,0.1,1.6,0.6,2200,1.5,100,3200,2500,2.4,"lunes","Laboral","02:00:00"
2021-03-08,0.1,1.5,0.5,1400,1.2,100,3900,2400,1.8,"lunes","Laboral","03:00:00"
2021-03-08,0.1,1.5,0.4,1600,0.7,100,3300,2300,100,"lunes","Laboral","04:00:00"
2021-03-08,0.1,1.5,0.4,2000,0.7,100,2900,2000,1.1,"lunes","Laboral","05:00:00"
2021-03-08,0.1,1.5,0.4,3500,100,400,1100,1800,2.2,"lunes","Laboral","06:00:00"
